timestamp_utc,open,high,low,close,volume
2025-09-02T13:30:00Z,637.5,640.48,634.92,640.27,0.0
2025-09-03T13:30:00Z,642.65,644.21,640.46,643.74,0.0
2025-09-04T13:30:00Z,644.43,649.14,643.51,649.12,0.0
2025-09-05T13:30:00Z,651.46,652.2,643.33,647.24,0.0
2025-09-08T13:30:00Z,648.62,649.83,647.23,648.83,0.0
2025-09-09T13:30:00Z,648.97,650.86,647.22,650.33,0.0
2025-09-10T13:30:00Z,653.63,654.54,650.63,652.21,0.0
2025-09-11T13:30:00Z,654.18,658.33,653.59,657.63,0.0
2025-09-12T13:30:00Z,657.59,659.11,656.9,657.41,0.0
2025-09-15T13:30:00Z,659.64,661.04,659.35,660.91,0.0
2025-09-16T13:30:00Z,661.46,661.78,659.21,660,0.0
2025-09-17T13:30:00Z,660.01,661.72,654.31,659.18,0.0
2025-09-18T13:30:00Z,661.9,664.88,660.28,662.26,0.0
2025-09-19T13:30:00Z,662.32,664.55,660.37,663.7,0.0
2025-09-22T13:30:00Z,662.2,667.29,662.17,666.84,0.0
2025-09-23T13:30:00Z,666.71,667.34,661.98,663.21,0.0
2025-09-24T13:30:00Z,664.5,664.61,659.67,661.1,0.0
2025-09-25T13:30:00Z,657.98,659.4,654.41,658.05,0.0
2025-09-26T13:30:00Z,659.51,662.37,657.88,661.82,0.0
2025-09-29T13:30:00Z,664.34,665.28,661.86,663.68,0.0
2025-09-30T13:30:00Z,662.92,666.65,661.61,666.18,0.0
2025-10-01T13:30:00Z,663.16,669.37,663.06,668.45,0.0
2025-10-02T13:30:00Z,670.47,670.56,666.78,669.22,0.0
2025-10-03T13:30:00Z,669.98,672.67,668.16,669.21,0.0
2025-10-06T13:30:00Z,671.63,672.51,669.46,671.61,0.0
2025-10-07T13:30:00Z,672.56,672.99,667.68,669.12,0.0
2025-10-08T13:30:00Z,670.24,673.2,669.43,673.11,0.0
2025-10-09T13:30:00Z,673.52,673.92,669.22,671.16,0.0
2025-10-10T13:30:00Z,672.14,673.95,652.84,653.02,0.0
2025-10-13T13:30:00Z,660.65,664.61,659.78,663.04,0.0
2025-10-14T13:30:00Z,657.18,665.82,653.17,662.23,0.0
2025-10-15T13:30:00Z,666.82,670.23,658.93,665.17,0.0
2025-10-16T13:30:00Z,666.82,668.7,657.11,660.64,0.0
2025-10-17T13:30:00Z,659.52,665.75,658.14,664.39,0.0
2025-10-20T13:30:00Z,667.3,672.21,667.28,671.3,0.0
2025-10-21T13:30:00Z,671.46,672.99,669.99,671.29,0.0
2025-10-22T13:30:00Z,671.98,672.01,663.3,667.8,0.0
2025-10-23T13:30:00Z,668.09,672.71,667.8,671.76,0.0
2025-10-24T13:30:00Z,676.46,678.46,675.65,677.25,0.0
2025-10-27T13:30:00Z,682.73,685.54,682.12,685.24,0.0
2025-10-28T13:30:00Z,687.07,688.9,684.83,687.06,0.0
2025-10-29T13:30:00Z,688.72,689.7,682.87,687.39,0.0
2025-10-30T13:30:00Z,683.84,685.94,679.86,679.83,0.0
2025-10-31T13:30:00Z,685.07,685.08,679.25,682.06,0.0
2025-11-03T14:30:00Z,685.66,685.8,679.94,683.34,0.0
