timestamp_utc,open,high,low,close,volume
2023-10-23T13:30:00Z,69.91,69.91,69.91,69.91,0.0
2023-10-24T13:30:00Z,69.55,69.55,69.55,69.55,0.0
2023-10-25T13:30:00Z,70.39,70.39,70.39,70.39,0.0
2023-10-26T13:30:00Z,69.8,69.8,69.8,69.8,0.0
2023-10-27T13:30:00Z,70.56,70.56,70.56,70.56,0.0
2023-11-07T14:30:00Z,67.56,67.56,67.56,67.56,0.0
2023-11-08T14:30:00Z,66.53,66.53,66.53,66.53,0.0
2023-11-09T14:30:00Z,66.98,66.98,66.98,66.98,0.0
2023-11-10T14:30:00Z,67.83,67.83,67.83,67.83,0.0
2023-11-13T14:30:00Z,68.35,68.35,68.35,68.35,0.0
2023-11-14T14:30:00Z,67.85,67.85,67.85,67.85,0.0
2023-11-15T14:30:00Z,67.56,67.56,67.56,67.56,0.0
2023-11-16T14:30:00Z,65.66,65.66,65.66,65.66,0.0
2023-11-17T14:30:00Z,67.44,67.44,67.44,67.44,0.0
2023-11-20T14:30:00Z,68.21,68.21,68.21,68.21,0.0
2023-11-21T14:30:00Z,68.02,68.02,68.02,68.02,0.0
2023-11-22T14:30:00Z,67.49,67.49,67.49,67.49,0.0
2023-11-24T14:30:00Z,66.8,66.8,66.8,66.8,0.0
2023-11-27T14:30:00Z,66.48,66.48,66.48,66.48,0.0
2023-11-28T14:30:00Z,67.08,67.08,67.08,67.08,0.0
2023-11-29T14:30:00Z,67.82,67.82,67.82,67.82,0.0
2023-11-30T14:30:00Z,66.73,66.73,66.73,66.73,0.0
2023-12-01T14:30:00Z,66.0,66.0,66.0,66.0,0.0
2023-12-04T14:30:00Z,66.29,66.29,66.29,66.29,0.0
2023-12-05T14:30:00Z,65.85,65.85,65.85,65.85,0.0
2023-12-06T14:30:00Z,64.84,64.84,64.84,64.84,0.0
2023-12-07T14:30:00Z,64.86,64.86,64.86,64.86,0.0
2023-12-08T14:30:00Z,65.67,65.67,65.67,65.67,0.0
2023-12-11T14:30:00Z,65.99,65.99,65.99,65.99,0.0
2023-12-12T14:30:00Z,64.71,64.71,64.71,64.71,0.0
2023-12-13T14:30:00Z,65.45,65.45,65.45,65.45,0.0
2023-12-14T14:30:00Z,66.61,66.61,66.61,66.61,0.0
2023-12-15T14:30:00Z,66.52,66.52,66.52,66.52,0.0
2023-12-18T14:30:00Z,66.82,66.82,66.82,66.82,0.0
2023-12-19T14:30:00Z,67.3,67.3,67.3,67.3,0.0
2023-12-20T14:30:00Z,67.08,67.08,67.08,67.08,0.0
2023-12-21T14:30:00Z,66.49,66.49,66.49,66.49,0.0
2023-12-22T14:30:00Z,65.76,65.76,65.76,65.76,0.0
2023-12-26T14:30:00Z,66.27,66.27,66.27,66.27,0.0
2023-12-27T14:30:00Z,66.06,66.06,66.06,66.06,0.0
2023-12-28T14:30:00Z,64.87,64.87,64.87,64.87,0.0
2023-12-29T14:30:00Z,64.65,64.65,64.65,64.65,0.0
2024-01-02T14:30:00Z,64.41,64.41,64.41,64.41,0.0
2024-01-03T14:30:00Z,65.56,65.56,65.56,65.56,0.0
2024-01-04T14:30:00Z,65.12,65.12,65.12,65.12,0.0
2024-01-05T14:30:00Z,65.64,65.64,65.64,65.64,0.0
2024-01-08T14:30:00Z,64.48,64.48,64.48,64.48,0.0
2024-01-09T14:30:00Z,64.79,64.79,64.79,64.79,0.0
2024-01-10T14:30:00Z,64.63,64.63,64.63,64.63,0.0
2024-01-11T14:30:00Z,65.02,65.02,65.02,65.02,0.0
2024-01-12T14:30:00Z,65.8,65.8,65.8,65.8,0.0
2024-01-16T14:30:00Z,65.37,65.37,65.37,65.37,0.0
2024-01-17T14:30:00Z,65.21,65.21,65.21,65.21,0.0
2024-01-18T14:30:00Z,65.76,65.76,65.76,65.76,0.0
2024-01-19T14:30:00Z,65.22,65.22,65.22,65.22,0.0
2024-01-22T14:30:00Z,66.26,66.26,66.26,66.26,0.0
2024-01-23T14:30:00Z,66.13,66.13,66.13,66.13,0.0
2024-01-24T14:30:00Z,66.42,66.42,66.42,66.42,0.0
2024-01-25T14:30:00Z,67.21,67.21,67.21,67.21,0.0
2024-01-26T14:30:00Z,67.7,67.7,67.7,67.7,0.0
