timestamp_utc,open,high,low,close,volume
2026-02-23T14:30:00Z,64.6,64.6,64.6,64.04,2
2026-02-24T14:30:00Z,63.77,64.3,63.77,63.83,5
2026-02-25T14:30:00Z,63.7,63.7,63.7,63.74,2
2026-02-26T14:30:00Z,63.5,64.2,63.5,63.32,6
2026-02-27T14:30:00Z,64.62,64.62,64.62,64.62,0
2026-03-02T14:30:00Z,67,67,66,66.18,5
2026-03-03T14:30:00Z,67.03,67.03,67.03,67.03,0
2026-03-04T14:30:00Z,67.4,67.4,66.7,67.22,4
2026-03-05T14:30:00Z,68.3,68.3,68.3,69.04,4
2026-03-06T14:30:00Z,71.5,71.5,71,71.41,8
2026-03-09T13:30:00Z,73.7,73.7,70.19,74.02,6
2026-03-10T13:30:00Z,69.37,71.98,69.27,71.46,13
2026-03-11T13:30:00Z,73,75.6,73,75.04,4
2026-03-12T13:30:00Z,77,79.97,77,78.89,8
2026-03-13T13:30:00Z,78,80,78,80.08,9
2026-03-16T13:30:00Z,78.22,79.5,78,77.67,4
2026-03-17T13:30:00Z,79.3,79.8,78.8,79.47,6
2026-03-18T13:30:00Z,80,81.4,80,80.97,4
2026-03-19T13:30:00Z,81.4,81.4,80,81.37,4
2026-03-20T13:30:00Z,81.01,81.01,81.01,81.49,1
2026-03-23T13:30:00Z,75,76.09,75,75.79,6
2026-03-24T13:30:00Z,79.29,79.8,76,79.38,14
2026-03-25T13:30:00Z,78,79,78,78.49,5
2026-03-26T13:30:00Z,80.88,80.88,78,80.6,4
2026-03-27T13:30:00Z,80.53,81,80.25,80.4,11
2026-03-30T13:30:00Z,80.75,80.75,80,80.03,6
2026-03-31T13:30:00Z,79,79,75.1,75.27,13
2026-04-01T13:30:00Z,73.97,74,73.8,73.85,5
2026-04-02T13:30:00Z,75,75.15,73.13,74.84,15
2026-04-06T13:30:00Z,74.72,76.5,74.72,76.48,14
2026-04-07T13:30:00Z,77.7,77.88,76,77.77,10
2026-04-08T13:30:00Z,74.75,76.3,74.75,76.22,6
2026-04-09T13:30:00Z,76.5,76.87,76.2,76.51,13
2026-04-10T13:30:00Z,76.2,77.37,76.2,77.3,10
2026-04-13T13:30:00Z,78.5,80.03,78.5,79.91,9
2026-04-14T13:30:00Z,78.5,78.5,77.46,77.88,10
2026-04-15T13:30:00Z,78.88,78.88,78.07,78.5,15
2026-04-16T13:30:00Z,78.48,78.82,78.23,78.87,7
2026-04-17T13:30:00Z,73.87,75,72.98,74.58,28
2026-04-20T13:30:00Z,76.75,77.4,76.4,76.87,18
