timestamp_utc,open,high,low,close,volume
2026-06-08T16:00:00+00:00,4394.6,4397.2,4393.3,4395.6,22.0
2026-06-08T16:30:00+00:00,4399.0,4401.0,4393.0,4394.1,39.0
2026-06-08T17:00:00+00:00,4392.5,4395.1,4389.8,4394.2,52.0
2026-06-08T17:30:00+00:00,4394.4,4394.5,4389.1,4394.3,34.0
2026-06-08T18:00:00+00:00,4394.4,4400.5,4394.3,4399.7,30.0
2026-06-08T18:30:00+00:00,4399.0,4399.4,4388.5,4388.5,24.0
2026-06-08T19:00:00+00:00,4390.6,4390.7,4382.8,4382.8,10.0
2026-06-08T19:30:00+00:00,4383.8,4383.8,4379.8,4379.8,13.0
2026-06-08T20:00:00+00:00,4382.5,4384.2,4379.5,4379.5,16.0
2026-06-08T20:30:00+00:00,4380.8,4383.5,4380.5,4383.4,15.0
2026-06-09T13:30:00+00:00,4385.1,4419.0,4381.4,4386.9,129.0
2026-06-09T14:00:00+00:00,4385.6,4389.4,4360.0,4374.0,142.0
2026-06-09T14:30:00+00:00,4370.0,4371.7,4335.4,4355.4,205.0
2026-06-09T15:00:00+00:00,4355.4,4355.4,4332.0,4333.0,46.0
2026-06-09T15:30:00+00:00,4336.0,4340.0,4318.2,4329.0,109.0
2026-06-09T16:00:00+00:00,4328.0,4330.1,4308.0,4319.4,95.0
2026-06-09T16:30:00+00:00,4317.4,4320.7,4291.4,4306.0,151.0
2026-06-09T17:00:00+00:00,4307.0,4322.3,4306.0,4316.3,150.0
2026-06-09T17:30:00+00:00,4319.0,4320.7,4311.8,4316.8,30.0
2026-06-09T18:00:00+00:00,4319.5,4329.0,4315.4,4326.3,18.0
2026-06-09T18:30:00+00:00,4326.5,4326.5,4320.0,4324.3,36.0
2026-06-09T19:00:00+00:00,4322.5,4325.8,4308.0,4312.3,38.0
2026-06-09T19:30:00+00:00,4311.9,4313.7,4305.0,4313.2,50.0
2026-06-09T20:00:00+00:00,4313.0,4313.8,4311.1,4313.8,10.0
2026-06-09T20:30:00+00:00,4312.9,4316.8,4312.9,4314.6,39.0
2026-06-10T13:30:00+00:00,4200.0,4238.2,4196.0,4231.6,138.0
2026-06-10T14:00:00+00:00,4224.8,4232.2,4212.6,4214.3,94.0
2026-06-10T14:30:00+00:00,4213.0,4215.8,4170.0,4176.3,128.0
2026-06-10T15:00:00+00:00,4178.0,4188.1,4165.9,4184.9,82.0
2026-06-10T15:30:00+00:00,4179.7,4181.5,4159.2,4181.5,118.0
2026-06-10T16:00:00+00:00,4177.6,4186.0,4177.6,4179.0,51.0
2026-06-10T16:30:00+00:00,4175.1,4184.3,4168.4,4172.3,42.0
2026-06-10T17:00:00+00:00,4175.0,4187.0,4161.3,4163.0,57.0
2026-06-10T17:30:00+00:00,4161.0,4165.6,4153.3,4162.2,58.0
2026-06-10T18:00:00+00:00,4166.8,4172.3,4162.8,4165.6,33.0
2026-06-10T18:30:00+00:00,4163.3,4163.7,4149.8,4153.5,66.0
2026-06-10T19:00:00+00:00,4153.5,4153.5,4134.4,4138.0,66.0
2026-06-10T19:30:00+00:00,4138.6,4144.0,4134.9,4135.3,45.0
